point_id,latitude,longitude,arrondissement,heat_class,heat_label,total_features,collisions_n,collisions_victimes,collisions_morts,collisions_blesses_graves,collisions_blesses_legers,collisions_gravite_pire,permis_n,permis_logements,permis_types_top,entraves_n,entraves_actives,entraves_raisons_top,entraves_fin_derniere,arbres_n,arbres_especes_top,arbres_dhp_moyen,emplacements_arbres_n
P00638,45.51,-73.5732,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Frêne de Pennsylvanie Summit(1),23,1
P00639,45.51,-73.573,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,2,Transformation combinée(1); T5:Transformation int. EXEMP(1); T2:Transf ext/PA  non requis(1),0,0,,,0,,,0
P00640,45.51,-73.5728,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),59,1
P00641,45.51,-73.5726,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,1,0,0,0,0,Dommages matériels,1,0,Transformation combinée(1),0,0,,,2,Érable argenté Pyramidal(1); Érable argenté(1),40.5,2
P00642,45.51,-73.5724,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Amélanchier du Canada(1); Érable argenté Pyramidal(1); Orme(1),17,3
P00643,45.51,-73.5722,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),10,0,0,0,0,0,,8,-1,Transformation combinée(4); T2:Transf ext/PA  non requis(1); T1:Transformation ext/PA/PIIA(1),0,0,,,1,Érable argenté(1),30,1
P00644,45.51,-73.572,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation combinée(1); T2:Transf ext/PA  non requis(1),0,0,,,0,,,0
P00645,45.51,-73.5718,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation combinée(1); T4:Transf. int. RBQ/NEXEMP(1),0,0,,,0,,,0
P00646,45.51,-73.5716,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,1,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,0,,,0
P00647,45.51,-73.5714,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,0,,,0
P00648,45.51,-73.5712,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,0,,,0
P00649,45.51,-73.5708,Le Plateau-Mont-Royal,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable de Norvège colonnaire(1),19,1
P00650,45.51,-73.5706,Le Plateau-Mont-Royal,5,Îlot de chaleur,32,31,11,1,2,8,Mortel,1,0,Transformation combinée(1),0,0,,,0,,,0
P00651,45.51,-73.5704,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,0,0,,1,1,Autre(1),2026-06-05,2,Orme 'Cathedral'(1); Orme Morton (Accolade TM)(1),5,2
P00652,45.51,-73.5674,Ville-Marie,4,Température plus chaude que la moyenne (à risque),78,59,20,0,0,20,Léger,19,0,Transformation(19),0,0,,,0,,,0
P00653,45.51,-73.5672,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Pommetier Prairifire(1),10,1
P00654,45.51,-73.5668,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier inerme d'Amérique(1),40,1
P00655,45.51,-73.5666,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier inerme d'Amérique(1),29,1
P00656,45.51,-73.5658,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Févier Shademaster(1); Tilleul à petites feuilles(1),39.5,2
P00657,45.51,-73.5656,Ville-Marie,4,Température plus chaude que la moyenne (à risque),11,0,0,0,0,0,,1,0,Démolition(1),0,0,,,5,Érable Autumn Blaze(4); Févier Shademaster(1),5,5
P00658,45.51,-73.5654,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Févier Shademaster(1),5,2
P00659,45.51,-73.5652,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,2,Févier Shademaster(2),6,2
P00660,45.51,-73.565,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Shademaster(1),5,1
P00661,45.51,-73.5646,Ville-Marie,5,Îlot de chaleur,8,0,0,0,0,0,,8,52,Travaux extérieurs(2); Travaux intérieurs(2); Travaux d'agrandissement(1),0,0,,,0,,,0
P00662,45.51,-73.5644,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Orme Pioneer(1),40,1
P00663,45.51,-73.5642,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,1,0,Transformation(1),0,0,,,2,Orme japonais du prospecteur(1); Orme Morton (Accolade TM)(1),5,2
P00664,45.51,-73.564,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,5,0,Transformation(5),0,0,,,2,Orme de Sibérie(1); Orme Morton (Accolade TM)(1),25.5,2
P00665,45.51,-73.5638,Ville-Marie,5,Îlot de chaleur,18,4,1,0,0,1,Léger,10,0,Transformation(10),0,0,,,0,,,4
P00666,45.51,-73.5636,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,3,0,Transformation(3),0,0,,,3,Ulmus x 'Frontier'(2); Orme Morton (Accolade TM)(1),7,3
P00667,45.51,-73.5634,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,9,0,Travaux intérieurs(5); Transformation(3); Travaux d'agrandissement(1),0,0,,,0,,,0
P00668,45.51,-73.5632,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,6,0,Transformation(4); Travaux extérieurs(1); Travaux intérieurs(1),0,0,,,0,,,0
P00669,45.51,-73.5628,,5,Îlot de chaleur,2,2,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P00670,45.51,-73.5626,Ville-Marie,5,Îlot de chaleur,3,2,0,0,0,0,Dommages matériels (sous seuil),1,0,Transformation(1),0,0,,,0,,,0
P00671,45.51,-73.562,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,2,198,Construction(1); Transformation(1),0,0,,,3,Chicot du Canada(3),7.3,3
P00672,45.51,-73.5618,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,0,0,,0,0,,,4,Févier Skyline(3); Chicot du Canada(1),6.8,4
P00673,45.51,-73.5614,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P00674,45.51,-73.5608,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Robinier faux-acacia(1),5,1
P00675,45.51,-73.5606,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme de Sibérie(1),37,1
P00676,45.51,-73.5604,Ville-Marie,4,Température plus chaude que la moyenne (à risque),7,1,0,0,0,0,Dommages matériels (sous seuil),2,1,Transformation(2),0,0,,,2,Orme Pioneer(1); Micocoulier occidental(1),22.5,2
P00677,45.51,-73.5594,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs(1),0,0,,,0,,,0
P00678,45.51,-73.559,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,-3,Certificat d'autorisation(2); Transformation(1),0,0,,,0,,,0
P00679,45.51,-73.5588,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,4,0,Transformation(2); Travaux extérieurs(2),0,0,,,1,Chêne rouge(1),5,1
P00680,45.51,-73.5586,,4,Température plus chaude que la moyenne (à risque),17,17,1,0,0,1,Léger,0,0,,0,0,,,0,,,0
P00681,45.51,-73.5582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,0,,,0
P00682,45.51,-73.558,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,8,0,Travaux extérieurs(4); Certificat d'autorisation(1); Travaux intérieurs(1),0,0,,,0,,,0
P00683,45.51,-73.5578,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,5,0,Transformation(3); Travaux extérieurs(1); Travaux intérieurs(1),0,0,,,0,,,0
P00684,45.51,-73.5572,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),28,1
P00685,45.51,-73.557,Ville-Marie,4,Température plus chaude que la moyenne (à risque),11,9,2,1,0,1,Mortel,0,0,,0,0,,,1,Févier d'Amérique(1),47,1
P00686,45.51,-73.5568,Ville-Marie,4,Température plus chaude que la moyenne (à risque),10,0,0,0,0,0,,0,0,,0,0,,,5,Févier d'Amérique(3); Amelanchier laevis(1); Mélèze laricin(1),11.4,5
P00687,45.51,-73.5566,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable à sucre(1); Amelanchier laevis(1),5,2
P00688,45.51,-73.5556,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable à sucre(1); Orme Morton (Accolade TM)(1),5,2
P00689,45.51,-73.5554,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,0,0,,0,0,,,4,Amelanchier laevis(1); Ostryer de Virginie(1); Chêne rouge(1),11.2,4
P00690,45.51,-73.5552,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,0,0,,0,0,,,4,Chicot du Canada(3); Orme Morton (Accolade TM)(1),11.2,4
P00691,45.51,-73.555,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P00692,45.5098,-73.5792,Ville-Marie,5,Îlot de chaleur,20,5,2,0,0,2,Léger,15,0,Transformation(15),0,0,,,0,,,0
P00693,45.5098,-73.579,,5,Îlot de chaleur,2,2,1,0,0,1,Léger,0,0,,0,0,,,0,,,0
P00694,45.5098,-73.5786,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,0,,,0
P00695,45.5098,-73.5782,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,0,,,0
P00696,45.5098,-73.578,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Érable de Norvège(1),38,1
P00697,45.5098,-73.5778,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Érable de Norvège Emerald Queen(1),31,2
P00698,45.5098,-73.5776,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,T1:Transformation ext/PA/PIIA(1),0,0,,,0,,,0
P00699,45.5098,-73.5774,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,1,Transformation combinée(2),0,0,,,0,,,0
P00700,45.5098,-73.5766,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation combinée(3); T1:Transformation ext/PA/PIIA(1),0,0,,,0,,,0
P00701,45.5098,-73.5764,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),16,1
P00702,45.5098,-73.5762,,3,Température plus proche de la moyenne,10,10,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P00703,45.5098,-73.576,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,3,Construction(3),0,0,,,0,,,0
P00704,45.5098,-73.5742,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation combinée(4),0,0,,,0,,,0
P00705,45.5098,-73.5736,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Imperial(1),5,1
P00706,45.5098,-73.5734,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),9,6,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Frêne de Pennsylvanie Patmore(1),42,2
P00707,45.5098,-73.5732,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable de Norvège colonnaire(1),15,1
P00708,45.5098,-73.5728,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,T1:Transformation ext/PA/PIIA(1),0,0,,,0,,,0
P00709,45.5098,-73.5724,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),7,0,0,0,0,0,,3,0,Transformation combinée(2); T1:Transformation ext/PA/PIIA(1),0,0,,,2,Févier Skyline(1); Érable argenté(1),22.5,2
P00710,45.5098,-73.5722,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,1,Érable argenté Pyramidal(1),23,1
P00711,45.5098,-73.572,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,2,0,0,0,0,Dommages matériels,1,0,Transformation combinée(1),0,0,,,1,Érable argenté Pyramidal(1),33,2
P00712,45.5098,-73.5718,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),10,0,0,0,0,0,,0,0,,0,0,,,5,Pin noir d'Autriche(3); Ostryer de Virginie(1); Érable rouge Armstrong(1),17.6,5
P00713,45.5098,-73.5716,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Tilleul d'Amérique(2); Ostryer de Virginie(1),30.7,3
P00714,45.5098,-73.5714,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Tilleul d'Amérique(1),49,1
P00715,45.5098,-73.571,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),10,0,0,0,0,0,,10,0,Transformation combinée(7); T1:Transformation ext/PA/PIIA(2); T2:Transf ext/PA  non requis(1),0,0,,,0,,,0
P00716,45.5098,-73.5708,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P00717,45.5098,-73.5706,Ville-Marie,5,Îlot de chaleur,22,0,0,0,0,0,,20,0,Transformation(15); Transformation combinée(5),1,1,Autre(1),2026-06-04,0,,,1
P00718,45.5098,-73.5704,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,1,Orme 'Cathedral'(1),5,3
P00719,45.5098,-73.5692,Ville-Marie,4,Température plus chaude que la moyenne (à risque),46,0,0,0,0,0,,46,0,Transformation(24); Certificat d'autorisation(7); Travaux intérieurs(6),0,0,,,0,,,0
P00720,45.5098,-73.568,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Travaux intérieurs(1); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P00721,45.5098,-73.5676,Ville-Marie,3,Température plus proche de la moyenne,7,0,0,0,0,0,,0,0,,0,0,,,2,Orme japonais du prospecteur(2),16,5
P00722,45.5098,-73.5674,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,3,0,Transformation(3),0,0,,,1,Orme japonais du prospecteur(1),32,1
P00723,45.5098,-73.5672,,4,Température plus chaude que la moyenne (à risque),35,35,22,0,1,21,Grave,0,0,,0,0,,,0,,,0
P00724,45.5098,-73.567,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),11,1
P00725,45.5098,-73.5668,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier Skyline(2),11,2
P00726,45.5098,-73.5664,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier inerme d'Amérique(1),37,1
P00727,45.5098,-73.5662,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),8,1
P00728,45.5098,-73.566,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,0,0,,0,0,,,4,Févier Skyline(3); Févier Shademaster(1),7.2,4
P00729,45.5098,-73.5658,Ville-Marie,4,Température plus chaude que la moyenne (à risque),12,0,0,0,0,0,,0,0,,0,0,,,6,Amélanchier du Canada(3); Févier Shademaster(3),5,6
P00730,45.5098,-73.5656,Ville-Marie,4,Température plus chaude que la moyenne (à risque),14,0,0,0,0,0,,0,0,,0,0,,,7,Amélanchier du Canada(6); Févier Shademaster(1),5,7
P00731,45.5098,-73.5652,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme japonais du prospecteur(1),5,1
P00732,45.5098,-73.565,Ville-Marie,4,Température plus chaude que la moyenne (à risque),12,0,0,0,0,0,,0,0,,0,0,,,6,Orme japonais du prospecteur(3); Févier Shademaster(2); Févier d'Amérique(1),5.5,6
P00733,45.5098,-73.5648,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,2,0,Transformation(2),0,0,,,3,Févier Shademaster(3),6.3,3
P00734,45.5098,-73.5646,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Shademaster(1),5,1
P00735,45.5098,-73.5642,Ville-Marie,5,Îlot de chaleur,8,0,0,0,0,0,,8,0,Transformation(7); Travaux intérieurs(1),0,0,,,0,,,0
P00736,45.5098,-73.564,Ville-Marie,5,Îlot de chaleur,5,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,3
P00737,45.5098,-73.5638,Ville-Marie,5,Îlot de chaleur,44,36,4,0,0,4,Léger,1,0,Transformation(1),0,0,,,0,,,7
P00738,45.5098,-73.5636,Ville-Marie,5,Îlot de chaleur,16,0,0,0,0,0,,14,0,Transformation(13); Démolition(1),0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P00739,45.5098,-73.5634,,5,Îlot de chaleur,1,1,1,0,1,0,Grave,0,0,,0,0,,,0,,,0
P00740,45.5098,-73.563,Ville-Marie,5,Îlot de chaleur,8,0,0,0,0,0,,8,-2,Travaux intérieurs(3); Transformation(2); Travaux extérieurs(2),0,0,,,0,,,0
P00741,45.5098,-73.5628,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,3,0,Travaux intérieurs(2); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P00742,45.5098,-73.5624,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,6,0,Transformation(4); Démolition(2),0,0,,,0,,,0
P00743,45.5098,-73.5622,Ville-Marie,5,Îlot de chaleur,12,10,1,0,0,1,Léger,0,0,,0,0,,,1,Orme Pioneer(1),5,1
P00744,45.5098,-73.562,Ville-Marie,4,Température plus chaude que la moyenne (à risque),9,0,0,0,0,0,,1,0,Transformation(1),0,0,,,4,Févier Skyline(2); Chicot du Canada(1); Orme Pioneer(1),15.5,4
P00745,45.5098,-73.5612,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Travaux extérieurs(3),0,0,,,0,,,0
P00746,45.5098,-73.561,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Robinier faux-acacia(1),5,1
P00747,45.5098,-73.5608,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Févier d'Amérique(1); Orme Homestead(1); Robinier faux-acacia(1),5,3
P00748,45.5098,-73.5606,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,2,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Orme Pioneer(1),13,2
P00749,45.5098,-73.5604,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,1
P00750,45.5098,-73.5592,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Démolition(1); Construction(1); Travaux extérieurs(1),0,0,,,0,,,0
P00751,45.5098,-73.5588,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Lilas japonais Ivory Silk(2),5,2
P00752,45.5098,-73.5586,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,-1,Démolition(1),0,0,,,0,,,0
P00753,45.5098,-73.5582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,-6,Démolition(1),0,0,,,0,,,0
P00754,45.5098,-73.558,Ville-Marie,4,Température plus chaude que la moyenne (à risque),17,13,0,0,0,0,Dommages matériels,1,15,Construction(1),0,0,,,0,,,3
P00755,45.5098,-73.5578,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,3,0,0,0,0,Dommages matériels,3,0,Transformation(2); Travaux extérieurs(1),0,0,,,0,,,0
P00756,45.5098,-73.5574,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Travaux extérieurs(1); Certificat d'autorisation(1),0,0,,,0,,,0
P00757,45.5098,-73.5572,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),34,4
P00758,45.5098,-73.557,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté(1); Chicot du Canada(1),5,2
P00759,45.5098,-73.5568,Ville-Marie,4,Température plus chaude que la moyenne (à risque),14,0,0,0,0,0,,0,0,,0,0,,,7,Orme Morton (Accolade TM)(3); Amelanchier laevis(1); Érable argenté(1),5,7
P00760,45.5098,-73.5566,Ville-Marie,4,Température plus chaude que la moyenne (à risque),12,0,0,0,0,0,,0,0,,0,0,,,6,Érable à sucre(2); Chicot du Canada(2); Amelanchier laevis(1),5,6
P00761,45.5098,-73.5564,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P00762,45.5098,-73.5552,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P00763,45.5098,-73.555,Ville-Marie,4,Température plus chaude que la moyenne (à risque),11,10,1,0,0,1,Léger,1,0,Démolition(1),0,0,,,0,,,0
P00764,45.5096,-73.5792,Le Plateau-Mont-Royal,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier d'Amérique(1),33,1
P00765,45.5096,-73.5778,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,5,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,1
P00766,45.5096,-73.5776,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,1,Érable de Norvège(1),39,1
P00767,45.5096,-73.5774,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,5,1,0,0,0,0,Dommages matériels,2,1,Transformation combinée(2),0,0,,,1,Érable de Norvège(1),41,1
P00768,45.5096,-73.5772,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,1,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,0,,,0
P00769,45.5096,-73.5768,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,0,Transformation combinée(3),0,0,,,0,,,0
P00770,45.5096,-73.5766,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,3,0,0,0,0,Dommages matériels,1,0,Transformation combinée(1),0,0,,,1,Érable argenté(1),58,1
P00771,45.5096,-73.5764,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Érable de Norvège(2); Frêne de Pennsylvanie(1); Érable de Norvège colonnaire(1),31,4
P00772,45.5096,-73.5762,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,2,0,Transformation combinée(1); T1:Transformation ext/PA/PIIA(1),0,0,,,1,Érable de Norvège(1),30,1
P00773,45.5096,-73.576,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,1,Chêne bleu(1),5,1
P00774,45.5096,-73.5758,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,3,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Ulmus x 'Frontier'(1),15,1
P00775,45.5096,-73.5756,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,1,0,0,0,0,Dommages matériels (sous seuil),1,0,Transformation combinée(1),0,0,,,0,,,0
P00776,45.5096,-73.574,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,1,1,Construction/rénovation sans excavation(1),2026-06-12,0,,,0
P00777,45.5096,-73.5738,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),7,0,0,0,0,0,,7,0,Transformation combinée(7),0,0,,,0,,,0
P00778,45.5096,-73.5736,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Frêne de Pennsylvanie Patmore(1),26,1
P00779,45.5096,-73.5734,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),25,1
P00780,45.5096,-73.573,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation combinée(4),0,0,,,0,,,0
P00781,45.5096,-73.572,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),30,1
P00782,45.5096,-73.5718,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,1,0,Transformation combinée(1),0,0,,,1,Érable argenté(1),64,1
P00783,45.5096,-73.5716,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),24,0,0,0,0,0,,15,0,Transformation combinée(15),0,0,,,4,Pin noir d'Autriche(1); Érable argenté(1); Micocoulier occidental(1),22.2,5
